Unnamed: 0,teacher_id,is_effective,subject,grade,lesson_id,lesson_size,expression,is_name,is_surname,is_voc,number,is_ipu,lesson_part
34,8,True,literature,6,10,2317,97,False,False,False,sing,0,5
35,8,True,literature,6,10,2317,118,False,True,False,sing,0,6
36,8,True,literature,6,10,2317,111,True,False,False,sing,1,1
37,8,True,literature,6,10,2317,1,False,False,False,plur,0,8
38,8,True,literature,6,10,2317,116,True,False,False,sing,1,1
39,8,True,literature,6,10,2317,119,False,False,False,sing,0,3
40,8,True,literature,6,10,2317,111,True,False,False,sing,1,7
41,8,True,literature,6,10,2317,120,False,False,False,plur,0,4
42,8,True,literature,6,10,2317,121,True,False,False,sing,1,6
43,8,True,literature,6,10,2317,19,False,False,True,plur,1,3
44,8,True,literature,6,10,2317,17,True,False,False,sing,1,3
45,8,True,literature,6,10,2317,3,True,False,False,sing,0,2
46,8,True,literature,6,10,2317,122,True,False,False,sing,1,4
47,8,True,literature,6,10,2317,111,True,False,False,sing,1,3
48,8,True,literature,6,10,2317,112,True,False,False,sing,1,4
49,8,True,literature,6,10,2317,19,False,False,True,plur,1,2
50,8,True,literature,6,10,2317,8,False,False,False,plur,1,6
51,8,True,literature,6,10,2317,1,False,False,False,plur,0,4
52,8,True,literature,6,10,2317,1,False,False,False,plur,1,7
53,8,True,literature,6,10,2317,91,True,False,False,sing,1,7
54,8,True,literature,6,10,2317,1,False,False,False,plur,1,2
55,8,True,literature,6,10,2317,111,True,False,False,sing,0,7
0,9,True,literature,6,11,2237,33,True,False,False,sing,0,4
1,9,True,literature,6,11,2237,3,True,False,False,sing,1,2
2,9,True,literature,6,11,2237,123,True,False,False,sing,1,7
3,9,True,literature,6,11,2237,97,True,False,False,sing,0,4
4,9,True,literature,6,11,2237,97,False,False,False,sing,1,6
5,9,True,literature,6,11,2237,3,True,False,False,sing,0,1
6,9,True,literature,6,11,2237,124,False,False,False,sing,0,4
7,9,True,literature,6,11,2237,39,True,False,False,sing,0,2
8,9,True,literature,6,11,2237,125,True,False,False,sing,0,4
9,9,True,literature,6,11,2237,33,True,False,False,sing,1,8
10,9,True,literature,6,11,2237,97,True,False,False,sing,0,4
11,9,True,literature,6,11,2237,97,False,False,False,sing,1,1
12,9,True,literature,6,11,2237,123,True,False,False,sing,1,4
13,9,True,literature,6,11,2237,126,True,False,False,sing,1,5
14,9,True,literature,6,11,2237,39,True,False,False,sing,1,5
15,9,True,literature,6,11,2237,127,False,False,False,plur,0,6
16,9,True,literature,6,11,2237,97,True,False,False,sing,1,6
17,9,True,literature,6,11,2237,97,False,False,False,sing,1,4
18,9,True,literature,6,11,2237,125,True,False,False,sing,0,4
19,9,True,literature,6,11,2237,68,True,False,False,sing,1,5
20,9,True,literature,6,11,2237,123,True,False,False,sing,1,5
21,9,True,literature,6,11,2237,128,True,False,False,sing,1,3
22,9,True,literature,6,11,2237,25,True,False,False,sing,1,6
23,9,True,literature,6,11,2237,123,True,False,False,sing,1,2
24,9,True,literature,6,11,2237,55,True,False,False,sing,0,3
25,9,True,literature,6,11,2237,128,True,False,False,sing,1,5
26,9,True,literature,6,11,2237,39,True,False,False,sing,1,4
27,9,True,literature,6,11,2237,33,True,False,False,sing,0,2
28,9,True,literature,6,11,2237,129,True,False,False,sing,0,7
29,9,True,literature,6,11,2237,55,True,False,False,sing,0,4
30,9,True,literature,6,11,2237,125,True,False,False,sing,1,4
31,9,True,literature,6,11,2237,25,True,False,False,sing,1,4
32,9,True,literature,6,11,2237,130,True,False,False,sing,0,7
33,9,True,literature,6,11,2237,128,True,False,False,sing,1,2
34,9,True,literature,6,11,2237,3,True,False,False,sing,0,5
35,9,True,literature,6,11,2237,97,True,False,False,sing,1,6
36,9,True,literature,6,11,2237,97,False,False,False,sing,1,7
37,9,True,literature,6,11,2237,55,True,False,False,sing,1,8
38,9,True,literature,6,11,2237,110,True,False,True,sing,0,2
0,10,False,russian,5,12,2402,1,False,False,False,plur,0,4
1,10,False,russian,5,12,2402,28,True,False,False,sing,0,4
2,10,False,russian,5,12,2402,113,True,False,False,sing,0,6
3,10,False,russian,5,12,2402,4,False,False,False,sing,1,4
4,10,False,russian,5,12,2402,131,True,False,True,sing,1,4
5,10,False,russian,5,12,2402,4,False,False,False,sing,1,4
6,10,False,russian,5,12,2402,4,False,False,False,sing,1,1
7,10,False,russian,5,12,2402,47,True,False,False,sing,1,7
8,10,False,russian,5,12,2402,47,True,False,False,sing,1,2
9,10,False,russian,5,12,2402,132,True,False,False,sing,1,4
10,10,False,russian,5,12,2402,33,True,False,False,sing,1,4
11,10,False,russian,5,12,2402,133,True,False,True,sing,0,2
12,10,False,russian,5,12,2402,134,True,False,True,sing,0,2
13,10,False,russian,5,12,2402,135,False,True,False,sing,0,1
14,10,False,russian,5,12,2402,136,True,False,False,sing,1,7
15,10,False,russian,5,12,2402,137,True,False,False,sing,1,7
16,10,False,russian,5,12,2402,137,False,False,False,sing,0,2
17,10,False,russian,5,12,2402,25,True,False,False,sing,1,4
18,10,False,russian,5,12,2402,137,True,False,False,sing,1,3
19,10,False,russian,5,12,2402,137,False,False,False,sing,0,8
20,10,False,russian,5,12,2402,81,True,False,True,sing,0,8
21,10,False,russian,5,12,2402,33,True,False,False,sing,1,5
22,10,False,russian,5,12,2402,138,True,False,False,sing,1,6
23,10,False,russian,5,12,2402,97,True,False,False,sing,1,3
24,10,False,russian,5,12,2402,97,False,False,False,sing,1,6
25,10,False,russian,5,12,2402,8,False,False,False,plur,1,3
26,10,False,russian,5,12,2402,139,True,False,False,sing,1,8
27,10,False,russian,5,12,2402,132,True,False,False,sing,1,4
28,10,False,russian,5,12,2402,140,True,False,False,sing,1,8
29,10,False,russian,5,12,2402,8,False,False,False,plur,0,2
30,10,False,russian,5,12,2402,132,True,False,False,sing,0,6
31,10,False,russian,5,12,2402,132,True,False,False,sing,0,4
32,10,False,russian,5,12,2402,25,True,False,False,sing,1,5
33,10,False,russian,5,12,2402,141,True,False,True,sing,1,2
34,10,False,russian,5,12,2402,140,True,False,False,sing,1,4
35,10,False,russian,5,12,2402,142,False,False,False,plur,0,3
36,10,False,russian,5,12,2402,137,True,False,False,sing,0,3
37,10,False,russian,5,12,2402,137,False,False,False,sing,0,2
0,11,False,russian,6,13,2271,30,True,False,False,sing,0,1
1,11,False,russian,6,13,2271,30,True,False,False,sing,1,2
2,11,False,russian,6,13,2271,12,True,False,False,sing,0,4
3,11,False,russian,6,13,2271,143,True,False,False,sing,0,2
4,11,False,russian,6,13,2271,144,True,False,False,sing,1,4
5,11,False,russian,6,13,2271,39,True,False,False,sing,0,8
6,11,False,russian,6,13,2271,19,False,False,True,plur,1,4
7,11,False,russian,6,13,2271,10,True,False,False,sing,1,1
8,11,False,russian,6,13,2271,19,False,False,True,plur,0,7
0,12,False,biology,8,14,2502,145,True,False,False,plur,1,2
1,12,False,biology,8,14,2502,145,False,False,False,plur,1,6
2,12,False,biology,8,14,2502,30,True,False,False,sing,1,4
3,12,False,biology,8,14,2502,146,True,False,False,sing,0,7
4,12,False,biology,8,14,2502,147,False,False,False,plur,1,4
5,12,False,biology,8,14,2502,106,True,False,False,sing,0,2
6,12,False,biology,8,14,2502,148,True,False,False,sing,0,3
7,12,False,biology,8,14,2502,148,True,False,False,sing,0,2
8,12,False,biology,8,14,2502,8,False,False,False,plur,1,2
9,12,False,biology,8,14,2502,30,True,False,False,sing,0,1
10,12,False,biology,8,14,2502,147,False,False,False,plur,0,6
11,12,False,biology,8,14,2502,148,True,False,False,sing,1,4
12,12,False,biology,8,14,2502,148,True,False,False,sing,0,7
13,12,False,biology,8,14,2502,149,True,False,False,sing,0,1
14,12,False,biology,8,14,2502,150,True,False,False,sing,0,1
15,12,False,biology,8,14,2502,4,False,False,False,sing,0,4
16,12,False,biology,8,14,2502,151,True,False,True,sing,0,5
17,12,False,biology,8,14,2502,152,True,False,False,sing,0,4
18,12,False,biology,8,14,2502,153,True,False,True,sing,1,4
19,12,False,biology,8,14,2502,148,True,False,False,sing,0,8
20,12,False,biology,8,14,2502,48,True,False,True,sing,0,2
0,12,False,biology,7,15,1982,120,False,False,False,plur,1,7
1,12,False,biology,7,15,1982,110,True,False,True,sing,0,5
2,12,False,biology,7,15,1982,154,True,False,False,sing,1,2
3,12,False,biology,7,15,1982,155,False,False,False,plur,0,2
4,12,False,biology,7,15,1982,156,False,False,False,sing,0,8
5,12,False,biology,7,15,1982,156,False,False,False,sing,0,3
6,12,False,biology,7,15,1982,151,True,False,True,sing,0,6
7,12,False,biology,7,15,1982,5,True,False,False,sing,0,3
0,13,False,russian,5,16,2483,1,False,False,False,plur,0,8
1,13,False,russian,5,16,2483,55,True,False,False,sing,0,1
2,13,False,russian,5,16,2483,55,True,False,False,sing,0,4
3,13,False,russian,5,16,2483,140,True,False,False,sing,0,3
4,13,False,russian,5,16,2483,157,True,False,False,sing,0,4
5,13,False,russian,5,16,2483,8,False,False,False,plur,0,4
6,13,False,russian,5,16,2483,158,True,False,False,sing,1,4
7,13,False,russian,5,16,2483,8,False,False,False,plur,1,4
8,13,False,russian,5,16,2483,74,True,False,False,sing,0,1
9,13,False,russian,5,16,2483,140,True,False,False,sing,1,4
10,13,False,russian,5,16,2483,159,True,False,False,sing,1,1
11,13,False,russian,5,16,2483,159,False,False,False,sing,0,5
12,13,False,russian,5,16,2483,8,False,False,False,plur,1,6
13,13,False,russian,5,16,2483,159,True,False,False,sing,1,1
14,13,False,russian,5,16,2483,159,False,False,False,sing,0,7
15,13,False,russian,5,16,2483,1,False,False,False,plur,0,2
16,13,False,russian,5,16,2483,5,True,False,False,sing,1,4
17,13,False,russian,5,16,2483,1,False,False,False,plur,1,5
18,13,False,russian,5,16,2483,1,False,False,False,plur,0,5
19,13,False,russian,5,16,2483,1,False,False,False,plur,0,2
20,13,False,russian,5,16,2483,8,False,False,False,plur,0,2
21,13,False,russian,5,16,2483,15,True,False,False,sing,0,3
22,13,False,russian,5,16,2483,8,False,False,False,plur,1,8
23,13,False,russian,5,16,2483,5,True,False,False,sing,0,4
24,13,False,russian,5,16,2483,158,True,False,False,sing,0,7
25,13,False,russian,5,16,2483,8,False,False,False,plur,1,2
26,13,False,russian,5,16,2483,55,True,False,False,sing,0,3
27,13,False,russian,5,16,2483,160,True,False,False,sing,0,1
28,13,False,russian,5,16,2483,159,True,False,False,sing,1,2
29,13,False,russian,5,16,2483,159,False,False,False,sing,1,5
30,13,False,russian,5,16,2483,8,False,False,False,plur,1,7
31,13,False,russian,5,16,2483,1,False,False,False,plur,1,5
32,13,False,russian,5,16,2483,160,True,False,False,sing,0,1
33,13,False,russian,5,16,2483,161,True,False,False,sing,0,4
34,13,False,russian,5,16,2483,140,True,False,False,sing,1,4
35,13,False,russian,5,16,2483,8,False,False,False,plur,0,2
36,13,False,russian,5,16,2483,1,False,False,False,plur,0,7
37,13,False,russian,5,16,2483,1,False,False,False,plur,0,4
38,13,False,russian,5,16,2483,159,True,False,False,sing,0,4
39,13,False,russian,5,16,2483,159,False,False,False,sing,0,7
40,13,False,russian,5,16,2483,1,False,False,False,plur,0,4
41,13,False,russian,5,16,2483,1,False,False,False,plur,0,8
42,13,False,russian,5,16,2483,8,False,False,False,plur,0,8
43,13,False,russian,5,16,2483,8,False,False,False,plur,1,7
44,13,False,russian,5,16,2483,1,False,False,False,plur,1,1
45,13,False,russian,5,16,2483,1,False,False,False,plur,1,4
46,13,False,russian,5,16,2483,55,True,False,False,sing,1,1
47,13,False,russian,5,16,2483,1,False,False,False,plur,0,4
48,13,False,russian,5,16,2483,1,False,False,False,plur,0,3
49,13,False,russian,5,16,2483,158,True,False,False,sing,1,4
50,13,False,russian,5,16,2483,158,True,False,False,sing,1,4
51,13,False,russian,5,16,2483,97,True,False,False,sing,1,7
52,13,False,russian,5,16,2483,97,False,False,False,sing,0,2
53,13,False,russian,5,16,2483,97,True,False,False,sing,0,6
54,13,False,russian,5,16,2483,97,False,False,False,sing,0,4
55,13,False,russian,5,16,2483,4,False,False,False,sing,0,2
56,13,False,russian,5,16,2483,1,False,False,False,plur,1,7
57,13,False,russian,5,16,2483,4,False,False,False,sing,1,8
58,13,False,russian,5,16,2483,29,True,False,False,sing,0,2
59,13,False,russian,5,16,2483,29,True,False,False,sing,1,4
60,13,False,russian,5,16,2483,15,True,False,False,sing,1,8
61,13,False,russian,5,16,2483,4,False,False,False,sing,0,1
62,13,False,russian,5,16,2483,1,False,False,False,plur,0,8
63,13,False,russian,5,16,2483,55,True,False,False,sing,0,2
64,13,False,russian,5,16,2483,1,False,False,False,plur,0,1
65,13,False,russian,5,16,2483,162,True,False,False,sing,0,6
66,13,False,russian,5,16,2483,136,True,False,False,sing,0,7
67,13,False,russian,5,16,2483,163,False,True,False,sing,0,7
68,13,False,russian,5,16,2483,163,False,True,False,plur,0,3
69,13,False,russian,5,16,2483,161,True,False,False,sing,1,7
70,13,False,russian,5,16,2483,1,False,False,False,plur,0,2
71,13,False,russian,5,16,2483,1,False,False,False,plur,1,8
72,13,False,russian,5,16,2483,8,False,False,False,plur,0,4
73,13,False,russian,5,16,2483,8,False,False,False,plur,1,1
74,13,False,russian,5,16,2483,8,False,False,False,plur,0,2
75,13,False,russian,5,16,2483,8,False,False,False,plur,0,4
76,13,False,russian,5,16,2483,1,False,False,False,plur,1,3
77,13,False,russian,5,16,2483,1,False,False,False,plur,1,4
78,13,False,russian,5,16,2483,8,False,False,False,plur,1,4
79,13,False,russian,5,16,2483,164,True,False,False,plur,0,4
80,13,False,russian,5,16,2483,159,True,False,False,sing,0,7
81,13,False,russian,5,16,2483,159,False,False,False,sing,1,5
82,13,False,russian,5,16,2483,29,True,False,False,sing,1,4
83,13,False,russian,5,16,2483,1,False,False,False,plur,1,6
84,13,False,russian,5,16,2483,165,True,False,False,sing,1,4
85,13,False,russian,5,16,2483,3,True,False,False,sing,0,4
86,13,False,russian,5,16,2483,166,True,False,False,sing,1,5
87,13,False,russian,5,16,2483,143,True,False,False,sing,0,2
88,13,False,russian,5,16,2483,1,False,False,False,plur,0,2
89,13,False,russian,5,16,2483,1,False,False,False,plur,0,8
90,13,False,russian,5,16,2483,160,True,False,False,sing,1,4
91,13,False,russian,5,16,2483,159,True,False,False,sing,0,4
92,13,False,russian,5,16,2483,159,False,False,False,sing,0,8
93,13,False,russian,5,16,2483,55,True,False,False,sing,1,6
94,13,False,russian,5,16,2483,29,True,False,False,sing,0,2
95,13,False,russian,5,16,2483,8,False,False,False,plur,1,7
96,13,False,russian,5,16,2483,1,False,False,False,plur,0,4
97,13,False,russian,5,16,2483,1,False,False,False,plur,0,6
98,13,False,russian,5,16,2483,55,True,False,False,sing,1,8
99,13,False,russian,5,16,2483,15,True,False,False,sing,0,6
100,13,False,russian,5,16,2483,5,True,False,False,sing,0,1
0,14,False,russian,6,17,2348,1,False,False,False,plur,0,2
1,14,False,russian,6,17,2348,25,True,False,False,sing,0,1
2,14,False,russian,6,17,2348,167,True,False,False,sing,1,4
3,14,False,russian,6,17,2348,150,True,False,False,sing,0,7
4,14,False,russian,6,17,2348,4,False,False,False,sing,1,4
5,14,False,russian,6,17,2348,3,True,False,False,sing,0,4
6,14,False,russian,6,17,2348,168,True,False,False,sing,1,5
7,14,False,russian,6,17,2348,169,True,False,False,sing,1,7
8,14,False,russian,6,17,2348,169,False,True,False,sing,1,4
9,14,False,russian,6,17,2348,170,True,False,False,sing,0,7
10,14,False,russian,6,17,2348,171,True,False,False,sing,0,3
11,14,False,russian,6,17,2348,172,False,True,False,sing,0,2
12,14,False,russian,6,17,2348,132,True,False,False,sing,1,4
13,14,False,russian,6,17,2348,150,True,False,False,sing,1,4
14,14,False,russian,6,17,2348,173,False,False,False,sing,1,4
15,14,False,russian,6,17,2348,60,True,False,False,sing,0,4
16,14,False,russian,6,17,2348,52,True,False,False,sing,1,2
17,14,False,russian,6,17,2348,150,True,False,False,sing,1,5
18,14,False,russian,6,17,2348,52,True,False,False,sing,0,1
19,14,False,russian,6,17,2348,66,True,False,False,sing,0,2
20,14,False,russian,6,17,2348,169,True,False,False,sing,1,3
21,14,False,russian,6,17,2348,169,False,True,False,sing,1,2
22,14,False,russian,6,17,2348,168,True,False,False,sing,1,4
23,14,False,russian,6,17,2348,52,True,False,False,sing,0,6
24,14,False,russian,6,17,2348,60,True,False,False,sing,1,5
25,14,False,russian,6,17,2348,168,True,False,False,sing,0,8
26,14,False,russian,6,17,2348,168,True,False,False,sing,0,5
27,14,False,russian,6,17,2348,132,True,False,False,sing,0,4
28,14,False,russian,6,17,2348,132,True,False,False,sing,1,2
29,14,False,russian,6,17,2348,132,True,False,False,sing,1,2
30,14,False,russian,6,17,2348,39,True,False,False,sing,1,5
31,14,False,russian,6,17,2348,150,True,False,False,sing,0,2
32,14,False,russian,6,17,2348,132,True,False,False,sing,1,4
33,14,False,russian,6,17,2348,66,True,False,False,sing,0,8
34,14,False,russian,6,17,2348,169,True,False,False,sing,1,4
35,14,False,russian,6,17,2348,169,False,True,False,sing,0,7
36,14,False,russian,6,17,2348,3,True,False,False,sing,0,2
37,14,False,russian,6,17,2348,174,True,True,False,sing,0,4
38,14,False,russian,6,17,2348,175,True,True,False,sing,0,2
39,14,False,russian,6,17,2348,175,True,True,False,sing,1,8
40,14,False,russian,6,17,2348,175,True,True,False,sing,1,8
0,14,False,russian,7,18,2370,166,True,False,False,sing,0,2
1,14,False,russian,7,18,2370,1,False,False,False,plur,1,8
2,14,False,russian,7,18,2370,52,True,False,False,sing,0,8
3,14,False,russian,7,18,2370,176,False,True,False,sing,1,8
4,14,False,russian,7,18,2370,15,True,False,False,sing,1,1
5,14,False,russian,7,18,2370,177,True,False,False,sing,1,2
6,14,False,russian,7,18,2370,68,True,False,False,sing,0,3
7,14,False,russian,7,18,2370,178,False,True,False,sing,1,3
8,14,False,russian,7,18,2370,178,False,True,False,plur,1,3
9,14,False,russian,7,18,2370,19,False,False,True,plur,0,2
10,14,False,russian,7,18,2370,150,True,False,False,sing,0,2
11,14,False,russian,7,18,2370,1,False,False,False,plur,1,6
12,14,False,russian,7,18,2370,55,True,False,False,sing,1,7
13,14,False,russian,7,18,2370,179,False,False,False,sing,1,7
14,14,False,russian,7,18,2370,68,True,False,False,sing,1,2
15,14,False,russian,7,18,2370,1,False,False,False,plur,1,2
16,14,False,russian,7,18,2370,1,False,False,False,plur,0,6
17,14,False,russian,7,18,2370,1,False,False,False,plur,0,8
18,14,False,russian,7,18,2370,1,False,False,False,plur,0,8
19,14,False,russian,7,18,2370,166,True,False,False,sing,1,1
20,14,False,russian,7,18,2370,180,False,True,False,sing,0,3
21,14,False,russian,7,18,2370,143,True,False,False,sing,1,2
22,14,False,russian,7,18,2370,181,True,False,True,sing,1,4
23,14,False,russian,7,18,2370,143,True,False,False,sing,1,4
24,14,False,russian,7,18,2370,182,True,False,False,sing,0,6
25,14,False,russian,7,18,2370,182,False,True,False,sing,1,7
26,14,False,russian,7,18,2370,182,False,True,False,sing,0,4
27,14,False,russian,7,18,2370,182,False,False,False,sing,1,2
28,14,False,russian,7,18,2370,1,False,False,False,plur,0,2
29,14,False,russian,7,18,2370,183,False,True,False,sing,0,4
30,14,False,russian,7,18,2370,183,False,True,False,sing,1,8
31,14,False,russian,7,18,2370,184,True,True,False,sing,0,1
0,15,False,literature,5,19,2141,1,False,False,False,plur,0,2
1,15,False,literature,5,19,2141,185,True,False,False,sing,1,3
2,15,False,literature,5,19,2141,186,True,False,False,sing,1,1
3,15,False,literature,5,19,2141,1,False,False,False,plur,1,4
4,15,False,literature,5,19,2141,187,False,False,False,sing,1,4
5,15,False,literature,5,19,2141,8,False,False,False,plur,1,2
6,15,False,literature,5,19,2141,188,False,False,False,sing,0,2
7,15,False,literature,5,19,2141,1,False,False,False,plur,0,2
8,15,False,literature,5,19,2141,189,True,False,False,sing,0,7
9,15,False,literature,5,19,2141,1,False,False,False,plur,1,3
10,15,False,literature,5,19,2141,55,True,False,False,sing,1,1
11,15,False,literature,5,19,2141,1,False,False,False,plur,0,6
12,15,False,literature,5,19,2141,190,False,False,False,plur,0,4
13,15,False,literature,5,19,2141,191,True,False,False,sing,1,4
14,15,False,literature,5,19,2141,1,False,False,False,plur,0,4
15,15,False,literature,5,19,2141,192,True,False,False,sing,1,4
16,15,False,literature,5,19,2141,193,True,False,False,sing,1,1
17,15,False,literature,5,19,2141,194,True,False,False,sing,1,6
18,15,False,literature,5,19,2141,8,False,False,False,plur,0,7
19,15,False,literature,5,19,2141,195,True,False,False,sing,1,6
20,15,False,literature,5,19,2141,55,True,False,False,sing,1,5
21,15,False,literature,5,19,2141,196,True,False,False,sing,1,2
22,15,False,literature,5,19,2141,193,True,False,False,sing,1,3
23,15,False,literature,5,19,2141,8,False,False,False,plur,1,2
24,15,False,literature,5,19,2141,1,False,False,False,plur,1,5
25,15,False,literature,5,19,2141,1,False,False,False,plur,0,5
26,15,False,literature,5,19,2141,1,False,False,False,plur,1,1
27,15,False,literature,5,19,2141,196,True,False,False,sing,1,6
28,15,False,literature,5,19,2141,1,False,False,False,plur,0,2
29,15,False,literature,5,19,2141,196,True,False,False,sing,1,4
30,15,False,literature,5,19,2141,191,True,False,False,sing,1,5
31,15,False,literature,5,19,2141,194,True,False,False,sing,1,2
32,15,False,literature,5,19,2141,197,True,False,False,sing,0,2
33,15,False,literature,5,19,2141,19,False,False,True,plur,0,2
34,15,False,literature,5,19,2141,8,False,False,False,plur,1,7
35,15,False,literature,5,19,2141,1,False,False,False,plur,1,4
36,15,False,literature,5,19,2141,196,True,False,False,sing,0,1
37,15,False,literature,5,19,2141,1,False,False,False,plur,1,1
38,15,False,literature,5,19,2141,1,False,False,False,plur,1,8
39,15,False,literature,5,19,2141,198,True,False,False,sing,1,7
40,15,False,literature,5,19,2141,199,True,False,True,sing,1,7
41,15,False,literature,5,19,2141,200,True,False,False,sing,0,2
42,15,False,literature,5,19,2141,191,True,False,False,sing,0,2
43,15,False,literature,5,19,2141,196,True,False,False,sing,0,6
44,15,False,literature,5,19,2141,8,False,False,False,plur,1,4
45,15,False,literature,5,19,2141,195,True,False,False,sing,0,5
46,15,False,literature,5,19,2141,10,True,False,False,sing,0,2
47,15,False,literature,5,19,2141,1,False,False,False,plur,0,4
48,15,False,literature,5,19,2141,144,True,False,False,sing,1,4
49,15,False,literature,5,19,2141,199,True,False,True,sing,1,4
50,15,False,literature,5,19,2141,194,True,False,False,sing,0,3
51,15,False,literature,5,19,2141,186,True,False,False,sing,0,4
52,15,False,literature,5,19,2141,201,True,False,False,sing,1,2
53,15,False,literature,5,19,2141,1,False,False,False,plur,0,5
54,15,False,literature,5,19,2141,8,False,False,False,plur,0,4
55,15,False,literature,5,19,2141,186,True,False,False,sing,0,2
56,15,False,literature,5,19,2141,144,True,False,False,sing,0,7
57,15,False,literature,5,19,2141,55,True,False,False,sing,0,4
58,15,False,literature,5,19,2141,202,True,False,False,sing,0,8
59,15,False,literature,5,19,2141,1,False,False,False,plur,0,6
60,15,False,literature,5,19,2141,196,True,False,False,sing,1,2
61,15,False,literature,5,19,2141,185,True,False,False,sing,0,1
62,15,False,literature,5,19,2141,170,True,False,False,sing,1,7
63,15,False,literature,5,19,2141,197,True,False,False,sing,1,4
64,15,False,literature,5,19,2141,186,True,False,False,sing,0,2
65,15,False,literature,5,19,2141,144,True,False,False,sing,1,6
66,15,False,literature,5,19,2141,203,True,False,False,sing,0,4
67,15,False,literature,5,19,2141,204,True,False,False,sing,1,2
68,15,False,literature,5,19,2141,1,False,False,False,plur,0,4
69,15,False,literature,5,19,2141,1,False,False,False,plur,0,6
70,15,False,literature,5,19,2141,1,False,False,False,plur,0,3
71,15,False,literature,5,19,2141,1,False,False,False,plur,1,2
72,15,False,literature,5,19,2141,1,False,False,False,plur,1,4
73,15,False,literature,5,19,2141,8,False,False,False,plur,1,8
74,15,False,literature,5,19,2141,1,False,False,False,plur,0,2
75,15,False,literature,5,19,2141,8,False,False,False,plur,1,8
76,15,False,literature,5,19,2141,191,True,False,False,sing,0,2
77,15,False,literature,5,19,2141,194,True,False,False,sing,1,6
78,15,False,literature,5,19,2141,55,True,False,False,sing,0,1
79,15,False,literature,5,19,2141,144,True,False,False,sing,0,4
80,15,False,literature,5,19,2141,195,True,False,False,sing,0,3
81,15,False,literature,5,19,2141,199,True,False,True,sing,0,7
82,15,False,literature,5,19,2141,191,True,False,False,sing,1,3
83,15,False,literature,5,19,2141,185,True,False,False,sing,0,5
84,15,False,literature,5,19,2141,186,True,False,False,sing,1,1
85,15,False,literature,5,19,2141,1,False,False,False,plur,0,4
86,15,False,literature,5,19,2141,196,True,False,False,sing,1,4
87,15,False,literature,5,19,2141,191,True,False,False,sing,0,2
88,15,False,literature,5,19,2141,186,True,False,False,sing,0,5
89,15,False,literature,5,19,2141,109,True,False,False,sing,1,4
90,15,False,literature,5,19,2141,8,False,False,False,plur,0,4
91,15,False,literature,5,19,2141,1,False,False,False,plur,0,4
92,15,False,literature,5,19,2141,120,False,False,False,plur,1,2
93,15,False,literature,5,19,2141,1,False,False,False,plur,1,8
94,15,False,literature,5,19,2141,199,True,False,True,sing,0,4
95,15,False,literature,5,19,2141,1,False,False,False,plur,0,3
96,15,False,literature,5,19,2141,1,False,False,False,plur,1,2
97,15,False,literature,5,19,2141,201,True,False,False,sing,0,7
98,15,False,literature,5,19,2141,144,True,False,False,sing,0,4
99,15,False,literature,5,19,2141,4,False,False,False,sing,0,4
100,15,False,literature,5,19,2141,191,True,False,False,sing,1,2
101,15,False,literature,5,19,2141,187,False,False,False,sing,1,8
102,15,False,literature,5,19,2141,195,True,False,False,sing,0,4
103,15,False,literature,5,19,2141,1,False,False,False,plur,0,4
104,15,False,literature,5,19,2141,205,True,True,False,sing,0,4
0,15,False,russian,5,20,1771,1,False,False,False,plur,1,4
1,15,False,russian,5,20,1771,206,True,False,False,sing,0,2
2,15,False,russian,5,20,1771,199,True,False,True,sing,0,2
3,15,False,russian,5,20,1771,186,True,False,False,sing,1,6
4,15,False,russian,5,20,1771,1,False,False,False,plur,0,5
5,15,False,russian,5,20,1771,197,True,False,False,sing,1,4
6,15,False,russian,5,20,1771,1,False,False,False,plur,0,8
7,15,False,russian,5,20,1771,1,False,False,False,plur,0,8
8,15,False,russian,5,20,1771,3,True,False,False,sing,0,3
9,15,False,russian,5,20,1771,194,True,False,False,sing,1,2
10,15,False,russian,5,20,1771,1,False,False,False,plur,1,2
11,15,False,russian,5,20,1771,196,True,False,False,sing,1,2
12,15,False,russian,5,20,1771,55,True,False,False,sing,0,4
13,15,False,russian,5,20,1771,1,False,False,False,plur,1,4
14,15,False,russian,5,20,1771,1,False,False,False,plur,0,7
15,15,False,russian,5,20,1771,1,False,False,False,plur,0,3
16,15,False,russian,5,20,1771,186,True,False,False,sing,1,4
17,15,False,russian,5,20,1771,186,True,False,False,sing,0,8
18,15,False,russian,5,20,1771,1,False,False,False,plur,0,6
19,15,False,russian,5,20,1771,197,True,False,False,sing,0,4
20,15,False,russian,5,20,1771,186,True,False,False,sing,0,2
21,15,False,russian,5,20,1771,1,False,False,False,plur,0,1
22,15,False,russian,5,20,1771,1,False,False,False,plur,1,1
23,15,False,russian,5,20,1771,1,False,False,False,plur,0,2
24,15,False,russian,5,20,1771,203,True,False,False,sing,1,4
25,15,False,russian,5,20,1771,197,True,False,False,sing,1,4
26,15,False,russian,5,20,1771,1,False,False,False,plur,0,2
27,15,False,russian,5,20,1771,207,False,True,False,sing,0,7
28,15,False,russian,5,20,1771,207,True,False,False,sing,0,4
29,15,False,russian,5,20,1771,1,False,False,False,plur,1,5
30,15,False,russian,5,20,1771,1,False,False,False,plur,0,4
31,15,False,russian,5,20,1771,186,True,False,False,sing,1,4
32,15,False,russian,5,20,1771,208,True,False,False,sing,0,4
